graph,family,n_nodes,n_edges,graph_seed,graph_params,seed,init_seed,stress_seed,instance_id,feat_n,feat_m,feat_density,feat_deg_mean,feat_deg_std,feat_deg_max,feat_n_cc,feat_lcc_ratio,feat_avg_clustering,algo,overlap,edge_cv,stress,aspect,score
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",1,10901,10901,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,Adaptive-Eades,0.004978316177761691,0.555664762073911,0.006346593792142152,0.1518067204985932,0.6577290219704445
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",1,10901,10901,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,FR,0.28241103149738667,0.2729138247049768,0.004189608955388524,0.03809470999917057,1.704854258982573
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",1,10901,10901,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,KK,0.13146015042814913,0.22307562986621818,0.005177755145652336,0.10429895943342125,0.9335614127528049
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",2,10902,10902,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,Eades,0.00311630834844083,0.5031066007622025,0.006733658188950268,0.11533542800079925,0.5777025881425963
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",2,10902,10902,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,Adaptive-Eades,0.001020115728666074,0.4940964545534327,0.00415986353109776,0.14380029771706254,0.5719291547615138
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",2,10902,10902,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,FR,0.25853207597611727,0.2967819135368369,0.0034957340315124185,0.3003643464309008,1.7403236134391762
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",2,10902,10902,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,KK,0.08361431252487683,0.22307482531689882,0.006233333934612005,0.08690362876679787,0.6858448691116044
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",3,10903,10903,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,Eades,0.0,0.49625139621826436,0.005381021355481063,0.059929634456623984,0.5272924177176725
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",3,10903,10903,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,Adaptive-Eades,0.0,0.5007664040597654,0.006361060383282297,0.025467729230569176,0.5147724807517065
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",3,10903,10903,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,FR,0.16658739362033148,0.2802115018643677,0.005211737917789375,0.02953000405044581,1.1289558195748057
