graph,family,n_nodes,n_edges,graph_seed,graph_params,init_seed,stress_seed,instance_id,feat_n,feat_m,feat_density,feat_deg_mean,feat_deg_std,feat_deg_max,feat_n_cc,feat_lcc_ratio,feat_avg_clustering,score_Eades,score_Adaptive-Eades,score_FR,score_KK,best_algo
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",10902,10902,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,0.5777025881425963,0.5719291547615138,1.7403236134391762,0.6858448691116044,Adaptive-Eades
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",10903,10903,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,0.5272924177176725,0.5147724807517065,1.1289558195748057,0.3884929325885124,KK
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",10904,10904,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,0.4495418098134877,0.5099241124002991,1.7137491325032532,0.4908560607269458,Eades
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",10905,10905,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,0.6931063427352282,0.5464563124129355,1.9456814961490734,0.40273311966884406,KK
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",10906,10906,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,0.5014060742182428,0.484323429580377,1.768151565962419,0.6910118082446328,Adaptive-Eades
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",10907,10907,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,0.5410046515971252,0.5574848853159592,0.988743075882612,0.6480834874347129,Eades
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",10908,10908,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,0.6916880241190251,0.603462928886745,2.0270006197813153,0.5105949725374084,KK
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",10909,10909,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,0.6924205669625594,0.5966141974944832,0.926437495944079,0.6474484542401778,Adaptive-Eades
er_n80_p003_rep1,er,70,110,1509469149,"n=80,p=0.03",11000,11000,er_n80_p003_rep1|gseed=1509469149,70,110,0.045548654244306416,3.142857142857143,1.3967893213234648,7.0,1,1.0,0.06639455782312924,0.5438957458364151,0.497940932879857,2.4232609154912637,0.42873880045673995,KK
er_n80_p003_rep1,er,70,110,1509469149,"n=80,p=0.03",11001,11001,er_n80_p003_rep1|gseed=1509469149,70,110,0.045548654244306416,3.142857142857143,1.3967893213234648,7.0,1,1.0,0.06639455782312924,0.6368269567761126,0.645324815154703,1.116070744670578,1.1121947710913647,Eades
er_n80_p003_rep1,er,70,110,1509469149,"n=80,p=0.03",11002,11002,er_n80_p003_rep1|gseed=1509469149,70,110,0.045548654244306416,3.142857142857143,1.3967893213234648,7.0,1,1.0,0.06639455782312924,0.7061841446592398,0.49815854600140885,1.6514157047485727,0.5342586227444223,Adaptive-Eades
er_n80_p003_rep1,er,70,110,1509469149,"n=80,p=0.03",11003,11003,er_n80_p003_rep1|gseed=1509469149,70,110,0.045548654244306416,3.142857142857143,1.3967893213234648,7.0,1,1.0,0.06639455782312924,0.7123521122328743,0.7449680751022372,0.8470166371536428,0.5925536836465266,KK
er_n80_p003_rep1,er,70,110,1509469149,"n=80,p=0.03",11004,11004,er_n80_p003_rep1|gseed=1509469149,70,110,0.045548654244306416,3.142857142857143,1.3967893213234648,7.0,1,1.0,0.06639455782312924,0.5639749087846552,0.5163521226006969,2.2623273851836183,0.956924591954945,Adaptive-Eades
er_n80_p003_rep1,er,70,110,1509469149,"n=80,p=0.03",11005,11005,er_n80_p003_rep1|gseed=1509469149,70,110,0.045548654244306416,3.142857142857143,1.3967893213234648,7.0,1,1.0,0.06639455782312924,0.457211133882173,0.4944816842488013,2.268696182874674,0.43118535937465696,KK
er_n80_p003_rep1,er,70,110,1509469149,"n=80,p=0.03",11006,11006,er_n80_p003_rep1|gseed=1509469149,70,110,0.045548654244306416,3.142857142857143,1.3967893213234648,7.0,1,1.0,0.06639455782312924,0.6194771414675726,0.6730442393499594,3.05157906011641,0.3865497155700498,KK
er_n80_p003_rep1,er,70,110,1509469149,"n=80,p=0.03",11007,11007,er_n80_p003_rep1|gseed=1509469149,70,110,0.045548654244306416,3.142857142857143,1.3967893213234648,7.0,1,1.0,0.06639455782312924,0.6126770897905472,0.4673513573639899,3.5085103837369216,0.3826135342893783,KK
er_n80_p003_rep1,er,70,110,1509469149,"n=80,p=0.03",11008,11008,er_n80_p003_rep1|gseed=1509469149,70,110,0.045548654244306416,3.142857142857143,1.3967893213234648,7.0,1,1.0,0.06639455782312924,0.7225298036691898,0.6763655260020752,3.3555925957849158,0.6250135764893705,KK
er_n80_p003_rep1,er,70,110,1509469149,"n=80,p=0.03",11009,11009,er_n80_p003_rep1|gseed=1509469149,70,110,0.045548654244306416,3.142857142857143,1.3967893213234648,7.0,1,1.0,0.06639455782312924,0.5823325187947227,0.5218611143947495,2.7584281455552304,0.4820608375885297,KK
er_n80_p004_rep0,er,65,97,1507475189,"n=80,p=0.04",11100,11100,er_n80_p004_rep0|gseed=1507475189,65,97,0.046634615384615385,2.9846153846153847,1.3184175560386802,7.0,1,1.0,0.021245421245421246,0.720127911640505,0.6337965108387595,0.9395038433138632,0.4384409170746268,KK
er_n80_p004_rep0,er,65,97,1507475189,"n=80,p=0.04",11101,11101,er_n80_p004_rep0|gseed=1507475189,65,97,0.046634615384615385,2.9846153846153847,1.3184175560386802,7.0,1,1.0,0.021245421245421246,0.73382484874119,0.7398633280611411,1.6971658841545743,0.45839360691188286,KK
er_n80_p004_rep0,er,65,97,1507475189,"n=80,p=0.04",11102,11102,er_n80_p004_rep0|gseed=1507475189,65,97,0.046634615384615385,2.9846153846153847,1.3184175560386802,7.0,1,1.0,0.021245421245421246,0.500149101059324,0.47809247672365207,1.301332459394493,0.47155734526871657,KK
er_n80_p004_rep0,er,65,97,1507475189,"n=80,p=0.04",11103,11103,er_n80_p004_rep0|gseed=1507475189,65,97,0.046634615384615385,2.9846153846153847,1.3184175560386802,7.0,1,1.0,0.021245421245421246,0.5646328233468413,0.45463757758743234,2.0483110727352623,0.45642535963491904,Adaptive-Eades
er_n80_p004_rep0,er,65,97,1507475189,"n=80,p=0.04",11104,11104,er_n80_p004_rep0|gseed=1507475189,65,97,0.046634615384615385,2.9846153846153847,1.3184175560386802,7.0,1,1.0,0.021245421245421246,0.6879358246688941,0.5721087753506787,1.8956401480085592,0.445885728098585,KK
er_n80_p004_rep0,er,65,97,1507475189,"n=80,p=0.04",11105,11105,er_n80_p004_rep0|gseed=1507475189,65,97,0.046634615384615385,2.9846153846153847,1.3184175560386802,7.0,1,1.0,0.021245421245421246,0.48906761316046005,0.5356150187269019,1.686771904443692,0.4498170269687316,KK
er_n80_p004_rep0,er,65,97,1507475189,"n=80,p=0.04",11106,11106,er_n80_p004_rep0|gseed=1507475189,65,97,0.046634615384615385,2.9846153846153847,1.3184175560386802,7.0,1,1.0,0.021245421245421246,0.5013067570292226,0.5394463409867807,1.7231928497816198,0.5873136668212093,Eades
er_n80_p004_rep0,er,65,97,1507475189,"n=80,p=0.04",11107,11107,er_n80_p004_rep0|gseed=1507475189,65,97,0.046634615384615385,2.9846153846153847,1.3184175560386802,7.0,1,1.0,0.021245421245421246,0.6384634845716234,0.665081723539277,1.7539959484006282,0.4602735241298211,KK
er_n80_p004_rep0,er,65,97,1507475189,"n=80,p=0.04",11108,11108,er_n80_p004_rep0|gseed=1507475189,65,97,0.046634615384615385,2.9846153846153847,1.3184175560386802,7.0,1,1.0,0.021245421245421246,0.6002462438331809,0.6604344798288968,1.8102784657411397,0.4074819466788301,KK
er_n80_p004_rep0,er,65,97,1507475189,"n=80,p=0.04",11109,11109,er_n80_p004_rep0|gseed=1507475189,65,97,0.046634615384615385,2.9846153846153847,1.3184175560386802,7.0,1,1.0,0.021245421245421246,0.6737671631133153,0.5499842002240889,1.7061017752920145,0.8020876270944709,Adaptive-Eades
er_n80_p004_rep1,er,78,144,1507476136,"n=80,p=0.04",11200,11200,er_n80_p004_rep1|gseed=1507476136,78,144,0.04795204795204795,3.6923076923076925,1.6587583579113714,8.0,1,1.0,0.055097680097680096,1.8207541699964795,2.273598786767229,10.708574394323792,3.3044423561842446,Eades
er_n80_p004_rep1,er,78,144,1507476136,"n=80,p=0.04",11201,11201,er_n80_p004_rep1|gseed=1507476136,78,144,0.04795204795204795,3.6923076923076925,1.6587583579113714,8.0,1,1.0,0.055097680097680096,1.301141953240356,0.638623749333577,14.235649495488486,3.361143894264852,Adaptive-Eades
er_n80_p004_rep1,er,78,144,1507476136,"n=80,p=0.04",11202,11202,er_n80_p004_rep1|gseed=1507476136,78,144,0.04795204795204795,3.6923076923076925,1.6587583579113714,8.0,1,1.0,0.055097680097680096,4.8554837149942625,3.4537794260169234,11.857609548849052,2.295299390518488,KK
er_n80_p004_rep1,er,78,144,1507476136,"n=80,p=0.04",11203,11203,er_n80_p004_rep1|gseed=1507476136,78,144,0.04795204795204795,3.6923076923076925,1.6587583579113714,8.0,1,1.0,0.055097680097680096,4.800757488181465,4.92287355475466,8.121901464259459,2.727787599506068,KK
er_n80_p004_rep1,er,78,144,1507476136,"n=80,p=0.04",11204,11204,er_n80_p004_rep1|gseed=1507476136,78,144,0.04795204795204795,3.6923076923076925,1.6587583579113714,8.0,1,1.0,0.055097680097680096,2.455368565535837,2.3662499219733655,9.755953773434614,2.722620866984138,Adaptive-Eades
er_n80_p004_rep1,er,78,144,1507476136,"n=80,p=0.04",11205,11205,er_n80_p004_rep1|gseed=1507476136,78,144,0.04795204795204795,3.6923076923076925,1.6587583579113714,8.0,1,1.0,0.055097680097680096,3.7310852933753953,3.64394109997395,14.295296120704652,2.2158766676903014,KK
er_n80_p004_rep1,er,78,144,1507476136,"n=80,p=0.04",11206,11206,er_n80_p004_rep1|gseed=1507476136,78,144,0.04795204795204795,3.6923076923076925,1.6587583579113714,8.0,1,1.0,0.055097680097680096,1.2991208990593501,0.65234336089621,12.07987771764549,3.6992060941237845,Adaptive-Eades
er_n80_p004_rep1,er,78,144,1507476136,"n=80,p=0.04",11207,11207,er_n80_p004_rep1|gseed=1507476136,78,144,0.04795204795204795,3.6923076923076925,1.6587583579113714,8.0,1,1.0,0.055097680097680096,1.4742290287629247,2.761240128936232,13.031388077038887,2.5505989607746806,Eades
er_n80_p004_rep1,er,78,144,1507476136,"n=80,p=0.04",11208,11208,er_n80_p004_rep1|gseed=1507476136,78,144,0.04795204795204795,3.6923076923076925,1.6587583579113714,8.0,1,1.0,0.055097680097680096,1.6871936049014509,0.6809906479140138,6.989884562717668,1.830181478053916,Adaptive-Eades
er_n80_p004_rep1,er,78,144,1507476136,"n=80,p=0.04",11209,11209,er_n80_p004_rep1|gseed=1507476136,78,144,0.04795204795204795,3.6923076923076925,1.6587583579113714,8.0,1,1.0,0.055097680097680096,0.5780990432720047,4.132313452634194,13.657888398409952,3.3409955243975475,Eades
er_n120_p003_rep0,er,115,217,1273200244,"n=120,p=0.03",11300,11300,er_n120_p003_rep0|gseed=1273200244,115,217,0.033104500381388256,3.773913043478261,1.8606257459122741,11.0,1,1.0,0.03373235460191982,1.7827474260774832,0.635738543850772,5.810135600377506,2.5429541334140033,Adaptive-Eades
er_n120_p003_rep0,er,115,217,1273200244,"n=120,p=0.03",11301,11301,er_n120_p003_rep0|gseed=1273200244,115,217,0.033104500381388256,3.773913043478261,1.8606257459122741,11.0,1,1.0,0.03373235460191982,1.161286992558861,0.6810105678254672,7.5321721275869296,1.637742625895444,Adaptive-Eades
er_n120_p003_rep0,er,115,217,1273200244,"n=120,p=0.03",11302,11302,er_n120_p003_rep0|gseed=1273200244,115,217,0.033104500381388256,3.773913043478261,1.8606257459122741,11.0,1,1.0,0.03373235460191982,0.8529689913510369,0.5908705168749063,5.945685592145599,1.262225357651558,Adaptive-Eades
er_n120_p003_rep0,er,115,217,1273200244,"n=120,p=0.03",11303,11303,er_n120_p003_rep0|gseed=1273200244,115,217,0.033104500381388256,3.773913043478261,1.8606257459122741,11.0,1,1.0,0.03373235460191982,1.4190495955667628,0.6683693805823356,6.118523503828818,2.3858155933016865,Adaptive-Eades
er_n120_p003_rep0,er,115,217,1273200244,"n=120,p=0.03",11304,11304,er_n120_p003_rep0|gseed=1273200244,115,217,0.033104500381388256,3.773913043478261,1.8606257459122741,11.0,1,1.0,0.03373235460191982,1.7739192199912839,1.1963557928551385,3.66299221207137,2.0435890163343147,Adaptive-Eades
er_n120_p003_rep0,er,115,217,1273200244,"n=120,p=0.03",11305,11305,er_n120_p003_rep0|gseed=1273200244,115,217,0.033104500381388256,3.773913043478261,1.8606257459122741,11.0,1,1.0,0.03373235460191982,0.8508820954624402,0.5797094812871357,5.527870441308381,1.6646605000838435,Adaptive-Eades
er_n120_p003_rep0,er,115,217,1273200244,"n=120,p=0.03",11306,11306,er_n120_p003_rep0|gseed=1273200244,115,217,0.033104500381388256,3.773913043478261,1.8606257459122741,11.0,1,1.0,0.03373235460191982,0.7543481438730015,0.7939235433213591,6.354686046238108,2.4324884386712227,Eades
er_n120_p003_rep0,er,115,217,1273200244,"n=120,p=0.03",11307,11307,er_n120_p003_rep0|gseed=1273200244,115,217,0.033104500381388256,3.773913043478261,1.8606257459122741,11.0,1,1.0,0.03373235460191982,0.9016428258975906,0.638844388181643,7.08091770719429,2.2117075763337697,Adaptive-Eades
er_n120_p003_rep0,er,115,217,1273200244,"n=120,p=0.03",11308,11308,er_n120_p003_rep0|gseed=1273200244,115,217,0.033104500381388256,3.773913043478261,1.8606257459122741,11.0,1,1.0,0.03373235460191982,0.6133247975675139,0.6116153882438659,2.5696897116214754,2.8869360326851625,Adaptive-Eades
er_n120_p003_rep0,er,115,217,1273200244,"n=120,p=0.03",11309,11309,er_n120_p003_rep0|gseed=1273200244,115,217,0.033104500381388256,3.773913043478261,1.8606257459122741,11.0,1,1.0,0.03373235460191982,0.7431714390308812,0.7825212681290343,4.203894509160975,1.773254118582144,Eades
er_n120_p003_rep1,er,119,218,1273201191,"n=120,p=0.03",11400,11400,er_n120_p003_rep1|gseed=1273201191,119,218,0.03104970801880074,3.6638655462184873,1.671698733082935,9.0,1,1.0,0.03853541416566626,0.606930551837354,0.5952105354705536,11.837222182660533,2.2647032267682565,Adaptive-Eades
er_n120_p003_rep1,er,119,218,1273201191,"n=120,p=0.03",11401,11401,er_n120_p003_rep1|gseed=1273201191,119,218,0.03104970801880074,3.6638655462184873,1.671698733082935,9.0,1,1.0,0.03853541416566626,1.004441527370511,0.6449138162384087,11.019284880021907,3.6100559113623722,Adaptive-Eades
er_n120_p003_rep1,er,119,218,1273201191,"n=120,p=0.03",11402,11402,er_n120_p003_rep1|gseed=1273201191,119,218,0.03104970801880074,3.6638655462184873,1.671698733082935,9.0,1,1.0,0.03853541416566626,0.7766929771374084,1.6118553507972107,6.385894841044637,1.7595118961780896,Eades
er_n120_p003_rep1,er,119,218,1273201191,"n=120,p=0.03",11403,11403,er_n120_p003_rep1|gseed=1273201191,119,218,0.03104970801880074,3.6638655462184873,1.671698733082935,9.0,1,1.0,0.03853541416566626,0.7746073158476964,0.6928435128272002,5.536747664266358,3.2261332409456447,Adaptive-Eades
er_n120_p003_rep1,er,119,218,1273201191,"n=120,p=0.03",11404,11404,er_n120_p003_rep1|gseed=1273201191,119,218,0.03104970801880074,3.6638655462184873,1.671698733082935,9.0,1,1.0,0.03853541416566626,0.5792943268810106,0.9045489850147375,9.27788328516848,3.2804414082055304,Eades
er_n120_p003_rep1,er,119,218,1273201191,"n=120,p=0.03",11405,11405,er_n120_p003_rep1|gseed=1273201191,119,218,0.03104970801880074,3.6638655462184873,1.671698733082935,9.0,1,1.0,0.03853541416566626,0.6695313389714538,0.7658355137445588,6.6438346696193555,1.7615317792701009,Eades
er_n120_p003_rep1,er,119,218,1273201191,"n=120,p=0.03",11406,11406,er_n120_p003_rep1|gseed=1273201191,119,218,0.03104970801880074,3.6638655462184873,1.671698733082935,9.0,1,1.0,0.03853541416566626,0.7538089435027816,2.5637180331979357,12.1046411461146,1.8708640601847653,Eades
er_n120_p003_rep1,er,119,218,1273201191,"n=120,p=0.03",11407,11407,er_n120_p003_rep1|gseed=1273201191,119,218,0.03104970801880074,3.6638655462184873,1.671698733082935,9.0,1,1.0,0.03853541416566626,1.4006846848299372,1.2736105657487953,12.415022755632734,3.182822399800286,Adaptive-Eades
er_n120_p003_rep1,er,119,218,1273201191,"n=120,p=0.03",11408,11408,er_n120_p003_rep1|gseed=1273201191,119,218,0.03104970801880074,3.6638655462184873,1.671698733082935,9.0,1,1.0,0.03853541416566626,2.1907547439485175,1.8768233981430524,12.911356799217629,2.4149368560239695,Adaptive-Eades
er_n120_p003_rep1,er,119,218,1273201191,"n=120,p=0.03",11409,11409,er_n120_p003_rep1|gseed=1273201191,119,218,0.03104970801880074,3.6638655462184873,1.671698733082935,9.0,1,1.0,0.03853541416566626,1.0009666278166989,0.9016526926034575,11.378521672535623,4.750160367109921,Adaptive-Eades
er_n120_p004_rep0,er,119,296,1270026919,"n=120,p=0.04",11500,11500,er_n120_p004_rep0|gseed=1270026919,119,296,0.042159236575986324,4.974789915966387,2.1672202110675456,11.0,1,1.0,0.03745498199279712,0.5838063415859286,0.5612186766908794,5.257142073616465,1.6672197996710882,Adaptive-Eades
er_n120_p004_rep0,er,119,296,1270026919,"n=120,p=0.04",11501,11501,er_n120_p004_rep0|gseed=1270026919,119,296,0.042159236575986324,4.974789915966387,2.1672202110675456,11.0,1,1.0,0.03745498199279712,1.1253992254339114,0.7624980252258258,4.057940583287431,1.7124640946117007,Adaptive-Eades
er_n120_p004_rep0,er,119,296,1270026919,"n=120,p=0.04",11502,11502,er_n120_p004_rep0|gseed=1270026919,119,296,0.042159236575986324,4.974789915966387,2.1672202110675456,11.0,1,1.0,0.03745498199279712,0.5499396026867771,0.6620325463279516,3.6566180631011638,2.014029267516023,Eades
er_n120_p004_rep0,er,119,296,1270026919,"n=120,p=0.04",11503,11503,er_n120_p004_rep0|gseed=1270026919,119,296,0.042159236575986324,4.974789915966387,2.1672202110675456,11.0,1,1.0,0.03745498199279712,0.7636682265187296,0.5186209357784677,3.9623298559107196,2.265557003832919,Adaptive-Eades
er_n120_p004_rep0,er,119,296,1270026919,"n=120,p=0.04",11504,11504,er_n120_p004_rep0|gseed=1270026919,119,296,0.042159236575986324,4.974789915966387,2.1672202110675456,11.0,1,1.0,0.03745498199279712,1.0183473142737927,0.6112073939446456,5.492560913762011,2.2069374998019096,Adaptive-Eades
er_n120_p004_rep0,er,119,296,1270026919,"n=120,p=0.04",11505,11505,er_n120_p004_rep0|gseed=1270026919,119,296,0.042159236575986324,4.974789915966387,2.1672202110675456,11.0,1,1.0,0.03745498199279712,0.5791604771076243,0.629811056994925,3.2852079075825444,1.6901518863038325,Eades
er_n120_p004_rep0,er,119,296,1270026919,"n=120,p=0.04",11506,11506,er_n120_p004_rep0|gseed=1270026919,119,296,0.042159236575986324,4.974789915966387,2.1672202110675456,11.0,1,1.0,0.03745498199279712,0.670618925474468,0.5812183508508277,5.870364262653302,1.6595206775628069,Adaptive-Eades
er_n120_p004_rep0,er,119,296,1270026919,"n=120,p=0.04",11507,11507,er_n120_p004_rep0|gseed=1270026919,119,296,0.042159236575986324,4.974789915966387,2.1672202110675456,11.0,1,1.0,0.03745498199279712,0.8151442663045269,0.6042202529427915,2.8519020157559365,2.0829685483018046,Adaptive-Eades
er_n120_p004_rep0,er,119,296,1270026919,"n=120,p=0.04",11508,11508,er_n120_p004_rep0|gseed=1270026919,119,296,0.042159236575986324,4.974789915966387,2.1672202110675456,11.0,1,1.0,0.03745498199279712,0.7030607605906625,0.7083058290276605,1.960756584826422,1.4223464870421856,Eades
er_n120_p004_rep0,er,119,296,1270026919,"n=120,p=0.04",11509,11509,er_n120_p004_rep0|gseed=1270026919,119,296,0.042159236575986324,4.974789915966387,2.1672202110675456,11.0,1,1.0,0.03745498199279712,0.5822047021562148,0.678137369465557,4.1233051591844445,1.1408721723440172,Eades
er_n120_p004_rep1,er,120,256,1270025972,"n=120,p=0.04",11600,11600,er_n120_p004_rep1|gseed=1270025972,120,256,0.035854341736694675,4.266666666666667,1.8917951498216947,11.0,1,1.0,0.03259199134199134,1.7386739816787367,1.2760429577984944,4.953382112210717,1.838645069449776,Adaptive-Eades
er_n120_p004_rep1,er,120,256,1270025972,"n=120,p=0.04",11601,11601,er_n120_p004_rep1|gseed=1270025972,120,256,0.035854341736694675,4.266666666666667,1.8917951498216947,11.0,1,1.0,0.03259199134199134,0.7123588373078498,0.7743142183507687,4.918401721100006,1.4458192131984533,Eades
er_n120_p004_rep1,er,120,256,1270025972,"n=120,p=0.04",11602,11602,er_n120_p004_rep1|gseed=1270025972,120,256,0.035854341736694675,4.266666666666667,1.8917951498216947,11.0,1,1.0,0.03259199134199134,0.6595657514818287,0.8080515429409532,5.377421278289756,1.6621331396087888,Eades
er_n120_p004_rep1,er,120,256,1270025972,"n=120,p=0.04",11603,11603,er_n120_p004_rep1|gseed=1270025972,120,256,0.035854341736694675,4.266666666666667,1.8917951498216947,11.0,1,1.0,0.03259199134199134,1.812488055454209,0.9722614781360135,5.6413884058508215,1.7639615365835453,Adaptive-Eades
er_n120_p004_rep1,er,120,256,1270025972,"n=120,p=0.04",11604,11604,er_n120_p004_rep1|gseed=1270025972,120,256,0.035854341736694675,4.266666666666667,1.8917951498216947,11.0,1,1.0,0.03259199134199134,1.2692208430856282,1.1841605432110471,2.2998146989731714,1.20087431860765,Adaptive-Eades
er_n120_p004_rep1,er,120,256,1270025972,"n=120,p=0.04",11605,11605,er_n120_p004_rep1|gseed=1270025972,120,256,0.035854341736694675,4.266666666666667,1.8917951498216947,11.0,1,1.0,0.03259199134199134,0.7301461465527892,0.9056025907229049,5.365190856494031,2.871838275617866,Eades
er_n120_p004_rep1,er,120,256,1270025972,"n=120,p=0.04",11606,11606,er_n120_p004_rep1|gseed=1270025972,120,256,0.035854341736694675,4.266666666666667,1.8917951498216947,11.0,1,1.0,0.03259199134199134,0.5823467228301652,0.7397814214767389,5.265122221710704,1.8614166040784084,Eades
er_n120_p004_rep1,er,120,256,1270025972,"n=120,p=0.04",11607,11607,er_n120_p004_rep1|gseed=1270025972,120,256,0.035854341736694675,4.266666666666667,1.8917951498216947,11.0,1,1.0,0.03259199134199134,1.4847826021612711,0.7366020554082687,6.688644113376167,1.9502799446971029,Adaptive-Eades
er_n120_p004_rep1,er,120,256,1270025972,"n=120,p=0.04",11608,11608,er_n120_p004_rep1|gseed=1270025972,120,256,0.035854341736694675,4.266666666666667,1.8917951498216947,11.0,1,1.0,0.03259199134199134,0.7388614906307268,0.813332812024286,7.154313558065915,1.5396553771464516,Eades
er_n120_p004_rep1,er,120,256,1270025972,"n=120,p=0.04",11609,11609,er_n120_p004_rep1|gseed=1270025972,120,256,0.035854341736694675,4.266666666666667,1.8917951498216947,11.0,1,1.0,0.03259199134199134,1.2059263288770012,0.7457848205275244,7.19181548348357,1.4385710454131586,Adaptive-Eades
er_n160_p003_rep0,er,158,360,850012226,"n=160,p=0.03",11700,11700,er_n160_p003_rep0|gseed=850012226,158,360,0.02902523583004112,4.556962025316456,1.9632499240750547,11.0,1,1.0,0.029068259448006284,7.445020928481944,7.152592138973871,36.32035092023171,10.74517320255455,Adaptive-Eades
er_n160_p003_rep0,er,158,360,850012226,"n=160,p=0.03",11701,11701,er_n160_p003_rep0|gseed=850012226,158,360,0.02902523583004112,4.556962025316456,1.9632499240750547,11.0,1,1.0,0.029068259448006284,11.060098266061068,5.286663274206896,23.90305407956819,10.12420200358051,Adaptive-Eades
er_n160_p003_rep0,er,158,360,850012226,"n=160,p=0.03",11702,11702,er_n160_p003_rep0|gseed=850012226,158,360,0.02902523583004112,4.556962025316456,1.9632499240750547,11.0,1,1.0,0.029068259448006284,3.176759944722542,8.215349200290165,30.09205691521467,11.083971307584754,Eades
er_n160_p003_rep0,er,158,360,850012226,"n=160,p=0.03",11703,11703,er_n160_p003_rep0|gseed=850012226,158,360,0.02902523583004112,4.556962025316456,1.9632499240750547,11.0,1,1.0,0.029068259448006284,2.076353413395913,7.621216347475649,26.89612484430807,11.444698105176178,Eades
er_n160_p003_rep0,er,158,360,850012226,"n=160,p=0.03",11704,11704,er_n160_p003_rep0|gseed=850012226,158,360,0.02902523583004112,4.556962025316456,1.9632499240750547,11.0,1,1.0,0.029068259448006284,1.1803236986055083,7.828249790381234,36.46613581730334,11.491684926813583,Eades
er_n160_p003_rep0,er,158,360,850012226,"n=160,p=0.03",11705,11705,er_n160_p003_rep0|gseed=850012226,158,360,0.02902523583004112,4.556962025316456,1.9632499240750547,11.0,1,1.0,0.029068259448006284,8.816664872728923,7.330668588822755,36.59761385237373,9.290406115350109,Adaptive-Eades
er_n160_p003_rep0,er,158,360,850012226,"n=160,p=0.03",11706,11706,er_n160_p003_rep0|gseed=850012226,158,360,0.02902523583004112,4.556962025316456,1.9632499240750547,11.0,1,1.0,0.029068259448006284,8.668447781470885,4.622849205397699,17.12160921208339,10.354469972592526,Adaptive-Eades
er_n160_p003_rep0,er,158,360,850012226,"n=160,p=0.03",11707,11707,er_n160_p003_rep0|gseed=850012226,158,360,0.02902523583004112,4.556962025316456,1.9632499240750547,11.0,1,1.0,0.029068259448006284,9.294874536764677,3.7438588627719653,17.108479634046105,12.328418469087882,Adaptive-Eades
er_n160_p003_rep0,er,158,360,850012226,"n=160,p=0.03",11708,11708,er_n160_p003_rep0|gseed=850012226,158,360,0.02902523583004112,4.556962025316456,1.9632499240750547,11.0,1,1.0,0.029068259448006284,7.842139265420481,1.511273904613506,28.836696296240582,7.470851127570211,Adaptive-Eades
er_n160_p003_rep0,er,158,360,850012226,"n=160,p=0.03",11709,11709,er_n160_p003_rep0|gseed=850012226,158,360,0.02902523583004112,4.556962025316456,1.9632499240750547,11.0,1,1.0,0.029068259448006284,2.639989302352241,2.2741909417739383,30.547531180713044,6.841558338851373,Adaptive-Eades
er_n160_p003_rep1,er,159,383,850013173,"n=160,p=0.03",11800,11800,er_n160_p003_rep1|gseed=850013173,159,383,0.03049120292970305,4.817610062893082,2.061492851980492,11.0,1,1.0,0.02601032789712035,11.33944160275512,1.914520216018807,20.859995851127838,6.3189100813173225,Adaptive-Eades
er_n160_p003_rep1,er,159,383,850013173,"n=160,p=0.03",11801,11801,er_n160_p003_rep1|gseed=850013173,159,383,0.03049120292970305,4.817610062893082,2.061492851980492,11.0,1,1.0,0.02601032789712035,5.26428018080265,1.413128845138945,22.609457794295643,6.97659588054548,Adaptive-Eades
er_n160_p003_rep1,er,159,383,850013173,"n=160,p=0.03",11802,11802,er_n160_p003_rep1|gseed=850013173,159,383,0.03049120292970305,4.817610062893082,2.061492851980492,11.0,1,1.0,0.02601032789712035,3.1294987509561185,2.0041679859025154,21.455709735348094,5.3115639991378085,Adaptive-Eades
